SlNo,State_Code,State,District_Key,District,Confirmed,Active,Recovered,Deceased,Delta_Confirmed,Delta_Active,Delta_Recovered,Delta_Deceased,District_Notes,Last_Updated
294,KA,Karnataka,KA_Shivamogga,Shivamogga,34,34,0,0,0,0,0,0,,
295,KA,Karnataka,KA_Tumakuru,Tumakuru,24,17,5,2,0,0,0,0,,
296,KA,Karnataka,KA_Udupi,Udupi,51,47,3,1,1,1,0,0,,
297,KA,Karnataka,KA_Uttara Kannada,Uttara Kannada,68,56,12,0,2,2,0,0,,
298,KA,Karnataka,KA_Vijayapura,Vijayapura,68,23,41,4,0,0,0,0,,
299,KA,Karnataka,KA_Yadgir,Yadgir,84,84,0,0,72,72,0,0,,
300,KL,Kerala,KL_Alappuzha,Alappuzha,18,13,5,0,5,5,0,0,,
301,KL,Kerala,KL_Ernakulam,Ernakulam,30,6,23,1,0,0,0,0,,
302,KL,Kerala,KL_Idukki,Idukki,25,2,23,0,0,0,0,0,,
303,KL,Kerala,KL_Kannur,Kannur,164,47,116,1,16,16,0,0,,
304,KL,Kerala,KL_Kasaragod,Kasaragod,210,30,180,0,4,4,0,0,,
305,KL,Kerala,KL_Kollam,Kollam,34,14,20,0,3,3,0,0,,
306,KL,Kerala,KL_Kottayam,Kottayam,32,10,22,0,2,2,0,0,,
307,KL,Kerala,KL_Kozhikode,Kozhikode,46,21,25,0,4,4,0,0,,
308,KL,Kerala,KL_Malappuram,Malappuram,72,44,27,1,8,8,0,0,,
309,KL,Kerala,KL_Palakkad,Palakkad,58,45,13,0,19,19,0,0,,
310,KL,Kerala,KL_Pathanamthitta,Pathanamthitta,25,8,17,0,0,0,0,0,,
311,KL,Kerala,KL_Thiruvananthapuram,Thiruvananthapuram,24,7,16,1,0,0,0,0,,
312,KL,Kerala,KL_Thrissur,Thrissur,34,18,15,1,0,0,0,0,,
313,KL,Kerala,KL_Wayanad,Wayanad,23,13,10,0,1,1,0,0,,
314,LA,Ladakh,LA_Kargil,Kargil,14,5,9,0,3,3,0,0,,
315,LA,Ladakh,LA_Leh,Leh,35,1,34,0,0,0,0,0,,
316,LD,Lakshadweep,LD_Lakshadweep,Lakshadweep,0,0,0,0,0,0,0,0,,
369,MH,Maharashtra,MH_Ahmednagar,Ahmednagar,71,23,43,5,0,0,0,0,,
370,MH,Maharashtra,MH_Akola,Akola,367,220,130,17,0,0,0,0,,
371,MH,Maharashtra,MH_Amravati,Amravati,145,53,78,14,0,0,0,0,,
372,MH,Maharashtra,MH_Aurangabad,Aurangabad,1187,601,544,42,0,0,0,0,,
374,MH,Maharashtra,MH_Beed,Beed,26,25,1,0,0,0,0,0,,
373,MH,Maharashtra,MH_Bhandara,Bhandara,9,8,1,0,0,0,0,0,,
375,MH,Maharashtra,MH_Buldhana,Buldhana,39,12,24,3,0,0,0,0,,
376,MH,Maharashtra,MH_Chandrapur,Chandrapur,15,11,4,0,0,0,0,0,,
377,MH,Maharashtra,MH_Dhule,Dhule,97,35,53,9,0,0,0,0,,
378,MH,Maharashtra,MH_Gadchiroli,Gadchiroli,9,9,0,0,0,0,0,0,,
379,MH,Maharashtra,MH_Gondia,Gondia,28,27,1,0,0,0,0,0,,
380,MH,Maharashtra,MH_Hingoli,Hingoli,112,25,87,0,0,0,0,0,,
381,MH,Maharashtra,MH_Jalgaon,Jalgaon,395,180,174,41,0,0,0,0,,
382,MH,Maharashtra,MH_Jalna,Jalna,46,35,11,0,0,0,0,0,,
383,MH,Maharashtra,MH_Kolhapur,Kolhapur,195,182,12,1,0,0,0,0,,
384,MH,Maharashtra,MH_Latur,Latur,61,31,28,2,0,0,0,0,,
385,MH,Maharashtra,MH_Mumbai,Mumbai,27251,20246,6096,909,0,0,0,0,,
386,MH,Maharashtra,MH_Mumbai Suburban,Mumbai Suburban,0,0,0,0,0,0,0,0,,
387,MH,Maharashtra,MH_Nagpur,Nagpur,460,170,283,7,0,0,0,0,,
388,MH,Maharashtra,MH_Nanded,Nanded,98,51,43,4,0,0,0,0,,
389,MH,Maharashtra,MH_Nandurbar,Nandurbar,32,10,20,2,0,0,0,0,,
390,MH,Maharashtra,MH_Nashik,Nashik,918,231,641,46,0,0,0,0,,
391,MH,Maharashtra,MH_Osmanabad,Osmanabad,26,22,4,0,0,0,0,0,,
0,MH,Maharashtra,MH_Other State,Other State,48,37,0,11,0,0,0,0,,
392,MH,Maharashtra,MH_Palghar,Palghar,558,318,223,17,0,0,0,0,,
393,MH,Maharashtra,MH_Parbhani,Parbhani,22,20,1,1,0,0,0,0,,
394,MH,Maharashtra,MH_Pune,Pune,4993,2576,2174,243,0,0,0,0,,
395,MH,Maharashtra,MH_Raigad,Raigad,581,369,195,17,0,0,0,0,,
396,MH,Maharashtra,MH_Ratnagiri,Ratnagiri,135,100,32,3,0,0,0,0,,
397,MH,Maharashtra,MH_Sangli,Sangli,71,34,36,1,0,0,0,0,,
398,MH,Maharashtra,MH_Satara,Satara,204,86,114,4,0,0,0,0,,
399,MH,Maharashtra,MH_Sindhudurg,Sindhudurg,10,5,5,0,0,0,0,0,,
400,MH,Maharashtra,MH_Solapur,Solapur,532,295,204,33,0,0,0,0,,
401,MH,Maharashtra,MH_Thane,Thane,5717,4404,1229,84,0,0,0,0,,
402,MH,Maharashtra,MH_Wardha,Wardha,3,2,0,1,0,0,0,0,,
403,MH,Maharashtra,MH_Washim,Washim,8,7,1,0,0,0,0,0,,
404,MH,Maharashtra,MH_Yavatmal,Yavatmal,113,22,91,0,0,0,0,0,,
421,ML,Meghalaya,ML_East Garo Hills,East Garo Hills,0,0,0,0,0,0,0,0,,
422,ML,Meghalaya,ML_East Jaintia Hills,East Jaintia Hills,0,0,0,0,0,0,0,0,,
423,ML,Meghalaya,ML_East Khasi Hills,East Khasi Hills,13,0,12,1,0,0,0,0,,
424,ML,Meghalaya,ML_North Garo Hills,North Garo Hills,0,0,0,0,0,0,0,0,,
425,ML,Meghalaya,ML_Ribhoi,Ribhoi,0,0,0,0,0,0,0,0,,
426,ML,Meghalaya,ML_South Garo Hills,South Garo Hills,0,0,0,0,0,0,0,0,,
427,ML,Meghalaya,ML_South West Garo Hills,South West Garo Hills,0,0,0,0,0,0,0,0,,
428,ML,Meghalaya,ML_South West Khasi Hills,South West Khasi Hills,0,0,0,0,0,0,0,0,,
429,ML,Meghalaya,ML_West Garo Hills,West Garo Hills,1,1,0,0,0,0,0,0,,
430,ML,Meghalaya,ML_West Jaintia Hills,West Jaintia Hills,0,0,0,0,0,0,0,0,,
431,ML,Meghalaya,ML_West Khasi Hills,West Khasi Hills,0,0,0,0,0,0,0,0,,
405,MN,Manipur,MN_Bishnupur,Bishnupur,0,0,0,0,0,0,0,0,,
406,MN,Manipur,MN_Chandel,Chandel,0,0,0,0,0,0,0,0,,
407,MN,Manipur,MN_Churachandpur,Churachandpur,16,16,0,0,0,0,0,0,,
408,MN,Manipur,MN_Imphal East,Imphal East,3,2,1,0,0,0,0,0,,
409,MN,Manipur,MN_Imphal West,Imphal West,7,6,1,0,0,0,0,0,,
410,MN,Manipur,MN_Jiribam,Jiribam,0,0,0,0,0,0,0,0,,
411,MN,Manipur,MN_Kakching,Kakching,0,0,0,0,0,0,0,0,,
412,MN,Manipur,MN_Kamjong,Kamjong,0,0,0,0,0,0,0,0,,
413,MN,Manipur,MN_Kangpokpi,Kangpokpi,0,0,0,0,0,0,0,0,,
414,MN,Manipur,MN_Noney,Noney,0,0,0,0,0,0,0,0,,
415,MN,Manipur,MN_Pherzawl,Pherzawl,0,0,0,0,0,0,0,0,,
416,MN,Manipur,MN_Senapati,Senapati,0,0,0,0,0,0,0,0,,
417,MN,Manipur,MN_Tamenglong,Tamenglong,0,0,0,0,0,0,0,0,,
418,MN,Manipur,MN_Tengnoupal,Tengnoupal,0,0,0,0,0,0,0,0,,
419,MN,Manipur,MN_Thoubal,Thoubal,0,0,0,0,0,0,0,0,,
420,MN,Manipur,MN_Ukhrul,Ukhrul,0,0,0,0,0,0,0,0,,
317,MP,Madhya Pradesh,MP_Agar Malwa,Agar Malwa,13,0,12,1,0,0,0,0,,
318,MP,Madhya Pradesh,MP_Alirajpur,Alirajpur,3,0,3,0,0,0,0,0,,
319,MP,Madhya Pradesh,MP_Anuppur,Anuppur,3,0,3,0,0,0,0,0,,
320,MP,Madhya Pradesh,MP_Ashoknagar,Ashoknagar,6,4,1,1,0,0,0,0,,
321,MP,Madhya Pradesh,MP_Balaghat,Balaghat,1,1,0,0,0,0,0,0,,
322,MP,Madhya Pradesh,MP_Barwani,Barwani,39,13,26,0,0,0,0,0,,
323,MP,Madhya Pradesh,MP_Betul,Betul,9,8,1,0,0,0,0,0,,
324,MP,Madhya Pradesh,MP_Bhind,Bhind,44,42,2,0,0,0,0,0,,
325,MP,Madhya Pradesh,MP_Bhopal,Bhopal,1153,405,708,40,0,0,0,0,,
326,MP,Madhya Pradesh,MP_Burhanpur,Burhanpur,209,99,99,11,0,0,0,0,,
327,MP,Madhya Pradesh,MP_Chhatarpur,Chhatarpur,2,2,0,0,0,0,0,0,,
328,MP,Madhya Pradesh,MP_Chhindwara,Chhindwara,5,0,4,1,0,0,0,0,,
329,MP,Madhya Pradesh,MP_Damoh,Damoh,6,6,0,0,0,0,0,0,,
330,MP,Madhya Pradesh,MP_Datia,Datia,4,4,0,0,0,0,0,0,,
331,MP,Madhya Pradesh,MP_Dewas,Dewas,73,25,40,8,0,0,0,0,,
332,MP,Madhya Pradesh,MP_Dhar,Dhar,107,13,92,2,0,0,0,0,,
333,MP,Madhya Pradesh,MP_Dindori,Dindori,5,4,1,0,0,0,0,0,,
335,MP,Madhya Pradesh,MP_Guna,Guna,1,1,0,0,0,0,0,0,,
336,MP,Madhya Pradesh,MP_Gwalior,Gwalior,90,60,29,1,0,0,0,0,,
337,MP,Madhya Pradesh,MP_Harda,Harda,3,0,3,0,0,0,0,0,,
338,MP,Madhya Pradesh,MP_Hoshangabad,Hoshangabad,37,1,33,3,0,0,0,0,,
339,MP,Madhya Pradesh,MP_Indore,Indore,2850,1461,1280,109,0,0,0,0,,
340,MP,Madhya Pradesh,MP_Jabalpur,Jabalpur,194,70,115,9,0,0,0,0,,
341,MP,Madhya Pradesh,MP_Jhabua,Jhabua,11,9,1,1,0,0,0,0,,
342,MP,Madhya Pradesh,MP_Katni,Katni,0,0,0,0,0,0,0,0,,
334,MP,Madhya Pradesh,MP_Khandwa,Khandwa,208,70,128,10,0,0,0,0,,
368,MP,Madhya Pradesh,MP_Khargone,Khargone,114,19,87,8,0,0,0,0,,
343,MP,Madhya Pradesh,MP_Mandla,Mandla,1,1,0,0,0,0,0,0,,
344,MP,Madhya Pradesh,MP_Mandsaur,Mandsaur,83,37,40,6,0,0,0,0,,
345,MP,Madhya Pradesh,MP_Morena,Morena,67,42,25,0,0,0,0,0,,
346,MP,Madhya Pradesh,MP_Narsinghpur,Narsinghpur,0,0,0,0,0,0,0,0,,
347,MP,Madhya Pradesh,MP_Neemuch,Neemuch,58,48,8,2,0,0,0,0,,
348,MP,Madhya Pradesh,MP_Niwari,Niwari,0,0,0,0,0,0,0,0,,
0,MP,Madhya Pradesh,MP_Other Region,Other Region,0,0,0,0,0,0,0,0,,
349,MP,Madhya Pradesh,MP_Panna,Panna,3,2,1,0,0,0,0,0,,
350,MP,Madhya Pradesh,MP_Raisen,Raisen,67,3,61,3,0,0,0,0,,
351,MP,Madhya Pradesh,MP_Rajgarh,Rajgarh,2,2,0,0,0,0,0,0,,
352,MP,Madhya Pradesh,MP_Ratlam,Ratlam,30,3,27,0,0,0,0,0,,
353,MP,Madhya Pradesh,MP_Rewa,Rewa,26,25,1,0,0,0,0,0,,
354,MP,Madhya Pradesh,MP_Sagar,Sagar,57,50,5,2,0,0,0,0,,
355,MP,Madhya Pradesh,MP_Satna,Satna,12,9,2,1,0,0,0,0,,
356,MP,Madhya Pradesh,MP_Sehore,Sehore,5,4,0,1,0,0,0,0,,
357,MP,Madhya Pradesh,MP_Seoni,Seoni,2,2,0,0,0,0,0,0,,
358,MP,Madhya Pradesh,MP_Shahdol,Shahdol,4,1,3,0,0,0,0,0,,
359,MP,Madhya Pradesh,MP_Shajapur,Shajapur,9,1,7,1,0,0,0,0,,
360,MP,Madhya Pradesh,MP_Sheopur,Sheopur,5,1,4,0,0,0,0,0,,
361,MP,Madhya Pradesh,MP_Shivpuri,Shivpuri,5,2,3,0,0,0,0,0,,
362,MP,Madhya Pradesh,MP_Sidhi,Sidhi,8,8,0,0,0,0,0,0,,
363,MP,Madhya Pradesh,MP_Singrauli,Singrauli,7,7,0,0,0,0,0,0,,
364,MP,Madhya Pradesh,MP_Tikamgarh,Tikamgarh,6,3,3,0,0,0,0,0,,
365,MP,Madhya Pradesh,MP_Ujjain,Ujjain,504,235,218,51,0,0,0,0,,
366,MP,Madhya Pradesh,MP_Umaria,Umaria,2,2,0,0,0,0,0,0,,
367,MP,Madhya Pradesh,MP_Vidisha,Vidisha,17,4,13,0,0,0,0,0,,
432,MZ,Mizoram,MZ_Aizawl,Aizawl,1,0,1,0,0,0,0,0,,
433,MZ,Mizoram,MZ_Champhai,Champhai,0,0,0,0,0,0,0,0,,
729,MZ,Mizoram,MZ_Hnahthial,Hnahthial,0,0,0,0,0,0,0,0,,
730,MZ,Mizoram,MZ_Khawzawl,Khawzawl,0,0,0,0,0,0,0,0,,
434,MZ,Mizoram,MZ_Kolasib,Kolasib,0,0,0,0,0,0,0,0,,
435,MZ,Mizoram,MZ_Lawngtlai,Lawngtlai,0,0,0,0,0,0,0,0,,
436,MZ,Mizoram,MZ_Lunglei,Lunglei,0,0,0,0,0,0,0,0,,
437,MZ,Mizoram,MZ_Mamit,Mamit,0,0,0,0,0,0,0,0,,
438,MZ,Mizoram,MZ_Saiha,Saiha,0,0,0,0,0,0,0,0,,
728,MZ,Mizoram,MZ_Saitual,Saitual,0,0,0,0,0,0,0,0,,
439,MZ,Mizoram,MZ_Serchhip,Serchhip,0,0,0,0,0,0,0,0,,
440,NL,Nagaland,NL_Dimapur,Dimapur,0,0,0,0,0,0,0,0,,
441,NL,Nagaland,NL_Kiphire,Kiphire,0,0,0,0,0,0,0,0,,
442,NL,Nagaland,NL_Kohima,Kohima,0,0,0,0,0,0,0,0,,
443,NL,Nagaland,NL_Longleng,Longleng,0,0,0,0,0,0,0,0,,
444,NL,Nagaland,NL_Mokokchung,Mokokchung,0,0,0,0,0,0,0,0,,
445,NL,Nagaland,NL_Mon,Mon,0,0,0,0,0,0,0,0,,
446,NL,Nagaland,NL_Peren,Peren,0,0,0,0,0,0,0,0,,
447,NL,Nagaland,NL_Phek,Phek,0,0,0,0,0,0,0,0,,
448,NL,Nagaland,NL_Tuensang,Tuensang,0,0,0,0,0,0,0,0,,
449,NL,Nagaland,NL_Wokha,Wokha,0,0,0,0,0,0,0,0,,
450,NL,Nagaland,NL_Zunheboto,Zunheboto,0,0,0,0,0,0,0,0,,
451,OR,Odisha,OR_Angul,Angul,19,4,15,0,0,0,0,0,,
452,OR,Odisha,OR_Balangir,Balangir,9,7,2,0,3,3,0,0,,
453,OR,Odisha,OR_Balasore,Balasore,128,71,57,0,1,-14,15,0,,
454,OR,Odisha,OR_Bargarh,Bargarh,0,0,0,0,0,0,0,0,,
456,OR,Odisha,OR_Bhadrak,Bhadrak,98,67,31,0,0,-1,1,0,,
455,OR,Odisha,OR_Boudh,Boudh,33,29,4,0,0,0,0,0,,
457,OR,Odisha,OR_Cuttack,Cuttack,57,53,3,1,1,1,0,0,,
458,OR,Odisha,OR_Deogarh,Deogarh,2,1,1,0,0,0,0,0,,
459,OR,Odisha,OR_Dhenkanal,Dhenkanal,2,1,1,0,0,0,0,0,,
460,OR,Odisha,OR_Gajapati,Gajapati,4,4,0,0,4,4,0,0,,
461,OR,Odisha,OR_Ganjam,Ganjam,341,135,203,3,19,-22,41,0,,
462,OR,Odisha,OR_Jagatsinghpur,Jagatsinghpur,30,25,5,0,0,0,0,0,,
463,OR,Odisha,OR_Jajpur,Jajpur,239,167,72,0,14,13,1,0,,
464,OR,Odisha,OR_Jharsuguda,Jharsuguda,5,3,2,0,3,3,0,0,,
465,OR,Odisha,OR_Kalahandi,Kalahandi,13,11,2,0,0,0,0,0,,
466,OR,Odisha,OR_Kandhamal,Kandhamal,5,5,0,0,2,2,0,0,,
467,OR,Odisha,OR_Kendrapara,Kendrapara,40,31,9,0,0,0,0,0,,
468,OR,Odisha,OR_Kendujhar,Kendujhar,11,9,2,0,0,0,0,0,,
469,OR,Odisha,OR_Khordha,Khordha,74,23,48,3,0,0,0,0,,
470,OR,Odisha,OR_Koraput,Koraput,1,0,1,0,0,0,0,0,,
471,OR,Odisha,OR_Malkangiri,Malkangiri,8,8,0,0,5,5,0,0,,
472,OR,Odisha,OR_Mayurbhanj,Mayurbhanj,14,5,9,0,0,-1,1,0,,
473,OR,Odisha,OR_Nabarangapur,Nabarangapur,1,1,0,0,1,1,0,0,,
474,OR,Odisha,OR_Nayagarh,Nayagarh,32,31,1,0,5,5,0,0,,
475,OR,Odisha,OR_Nuapada,Nuapada,0,0,0,0,0,0,0,0,,
476,OR,Odisha,OR_Puri,Puri,65,61,4,0,17,17,0,0,,
477,OR,Odisha,OR_Rayagada,Rayagada,0,0,0,0,0,0,0,0,,
478,OR,Odisha,OR_Sambalpur,Sambalpur,5,5,0,0,0,0,0,0,,
479,OR,Odisha,OR_Subarnapur,Subarnapur,0,0,0,0,0,0,0,0,,
480,OR,Odisha,OR_Sundargarh,Sundargarh,33,8,25,0,5,3,2,0,,
485,PB,Punjab,PB_Amritsar,Amritsar,312,12,295,5,0,0,0,0,,
486,PB,Punjab,PB_Barnala,Barnala,22,1,20,1,0,0,0,0,,
487,PB,Punjab,PB_Bathinda,Bathinda,41,0,41,0,0,0,0,0,,
488,PB,Punjab,PB_Faridkot,Faridkot,61,16,45,0,0,0,0,0,,
489,PB,Punjab,PB_Fatehgarh Sahib,Fatehgarh Sahib,57,1,56,0,0,0,0,0,,
490,PB,Punjab,PB_Fazilka,Fazilka,44,3,41,0,0,0,0,0,,
491,PB,Punjab,PB_Ferozepur,Ferozepur,44,0,43,1,0,0,0,0,,
492,PB,Punjab,PB_Gurdaspur,Gurdaspur,129,5,121,3,0,0,0,0,,
493,PB,Punjab,PB_Hoshiarpur,Hoshiarpur,102,9,88,5,0,0,0,0,,
494,PB,Punjab,PB_Jalandhar,Jalandhar,210,24,180,6,0,0,0,0,,
495,PB,Punjab,PB_Kapurthala,Kapurthala,34,1,30,3,0,0,0,0,,
496,PB,Punjab,PB_Ludhiana,Ludhiana,172,48,117,7,0,0,0,0,,
497,PB,Punjab,PB_Mansa,Mansa,32,2,30,0,0,0,0,0,,
498,PB,Punjab,PB_Moga,Moga,59,0,59,0,0,0,0,0,,
499,PB,Punjab,PB_Pathankot,Pathankot,31,2,28,1,0,0,0,0,,
500,PB,Punjab,PB_Patiala,Patiala,104,4,98,2,0,0,0,0,,
501,PB,Punjab,PB_Rupnagar,Rupnagar,60,1,58,1,0,0,0,0,,
502,PB,Punjab,PB_S.A.S. Nagar,S.A.S. Nagar,102,0,99,3,0,0,0,0,,
503,PB,Punjab,PB_Sangrur,Sangrur,88,0,88,0,0,0,0,0,,
504,PB,Punjab,PB_Shahid Bhagat Singh Nagar,Shahid Bhagat Singh Nagar,105,6,98,1,0,0,0,0,,
505,PB,Punjab,PB_Sri Muktsar Sahib,Sri Muktsar Sahib,65,7,58,0,0,0,0,0,,
506,PB,Punjab,PB_Tarn Taran,Tarn Taran,155,1,154,0,0,0,0,0,,
481,PY,Puducherry,PY_Karaikal,Karaikal,2,1,1,0,0,0,0,0,,
482,PY,Puducherry,PY_Mahe,Mahe,4,2,2,0,0,0,0,0,,
483,PY,Puducherry,PY_Puducherry,Puducherry,20,13,7,0,0,0,0,0,,
484,PY,Puducherry,PY_Yanam,Yanam,0,0,0,0,0,0,0,0,,
507,RJ,Rajasthan,RJ_Ajmer,Ajmer,284,48,231,5,5,5,0,0,,
508,RJ,Rajasthan,RJ_Alwar,Alwar,40,10,28,2,0,0,0,0,,
509,RJ,Rajasthan,RJ_Banswara,Banswara,85,18,66,1,1,1,0,0,,
510,RJ,Rajasthan,RJ_Baran,Baran,5,1,4,0,0,0,0,0,,
511,RJ,Rajasthan,RJ_Barmer,Barmer,76,75,1,0,6,6,0,0,,
512,RJ,Rajasthan,RJ_Bharatpur,Bharatpur,135,8,123,4,1,1,0,0,,
513,RJ,Rajasthan,RJ_Bhilwara,Bhilwara,100,48,50,2,1,1,0,0,,
514,RJ,Rajasthan,RJ_Bikaner,Bikaner,75,35,37,3,3,3,0,0,,
0,RJ,Rajasthan,RJ_BSF Camp,BSF Camp,50,8,42,0,0,0,0,0,,
515,RJ,Rajasthan,RJ_Bundi,Bundi,0,0,0,0,0,0,0,0,,
516,RJ,Rajasthan,RJ_Chittorgarh,Chittorgarh,170,50,118,2,1,1,0,0,,
517,RJ,Rajasthan,RJ_Churu,Churu,64,37,26,1,0,0,0,0,,
518,RJ,Rajasthan,RJ_Dausa,Dausa,41,15,26,0,0,0,0,0,,
519,RJ,Rajasthan,RJ_Dholpur,Dholpur,38,16,22,0,2,-10,12,0,,
520,RJ,Rajasthan,RJ_Dungarpur,Dungarpur,312,304,8,0,10,10,0,0,,
0,RJ,Rajasthan,RJ_Evacuees,Evacuees,61,0,61,0,0,0,0,0,,
521,RJ,Rajasthan,RJ_Ganganagar,Ganganagar,1,1,0,0,0,0,0,0,,
522,RJ,Rajasthan,RJ_Hanumangarh,Hanumangarh,14,0,14,0,0,0,0,0,,
0,RJ,Rajasthan,RJ_Italians,Italians,2,0,2,0,0,0,0,0,,
523,RJ,Rajasthan,RJ_Jaipur,Jaipur,1720,537,1106,77,5,3,0,2,,
524,RJ,Rajasthan,RJ_Jaisalmer,Jaisalmer,64,29,35,0,0,0,0,0,,
525,RJ,Rajasthan,RJ_Jalore,Jalore,149,140,7,2,13,10,3,0,,
526,RJ,Rajasthan,RJ_Jhalawar,Jhalawar,56,9,47,0,4,4,0,0,,
527,RJ,Rajasthan,RJ_Jhunjhunu,Jhunjhunu,83,34,49,0,6,6,0,0,,
528,RJ,Rajasthan,RJ_Jodhpur,Jodhpur,1186,308,861,17,23,23,0,0,,
529,RJ,Rajasthan,RJ_Karauli,Karauli,10,4,4,2,0,0,0,0,,
530,RJ,Rajasthan,RJ_Kota,Kota,369,82,272,15,10,9,0,1,,
531,RJ,Rajasthan,RJ_Nagaur,Nagaur,273,136,132,5,17,17,0,0,,
0,RJ,Rajasthan,RJ_Other State,Other State,10,5,0,5,0,0,0,0,,
532,RJ,Rajasthan,RJ_Pali,Pali,276,212,59,5,19,19,0,0,,
533,RJ,Rajasthan,RJ_Pratapgarh,Pratapgarh,12,8,3,1,0,0,0,0,,
534,RJ,Rajasthan,RJ_Rajsamand,Rajsamand,83,57,26,0,14,14,0,0,,
535,RJ,Rajasthan,RJ_Sawai Madhopur,Sawai Madhopur,17,8,8,1,0,0,0,0,,
536,RJ,Rajasthan,RJ_Sikar,Sikar,79,66,9,4,2,2,0,0,,
537,RJ,Rajasthan,RJ_Sirohi,Sirohi,100,94,6,0,4,4,0,0,,
538,RJ,Rajasthan,RJ_Tonk,Tonk,159,16,142,1,3,3,0,0,,
539,RJ,Rajasthan,RJ_Udaipur,Udaipur,458,387,70,1,13,13,0,0,,
540,SK,Sikkim,SK_East District,East District,0,0,0,0,0,0,0,0,,
541,SK,Sikkim,SK_North District,North District,0,0,0,0,0,0,0,0,,
542,SK,Sikkim,SK_South District,South District,0,0,0,0,0,0,0,0,,
543,SK,Sikkim,SK_West District,West District,0,0,0,0,0,0,0,0,,
0,TG,Telangana,TG_Other State,Other State,116,116,0,0,0,0,0,0,,
576,TG,Telangana,TG_Adilabad,Adilabad,21,6,15,0,0,0,0,0,,
577,TG,Telangana,TG_Bhadradri Kothagudem,Bhadradri Kothagudem,4,0,4,0,0,0,0,0,,
578,TG,Telangana,TG_Hyderabad,Hyderabad,1124,796,305,23,0,0,0,0,,
579,TG,Telangana,TG_Jagtial,Jagtial,4,2,2,0,0,0,0,0,,
580,TG,Telangana,TG_Jangaon,Jangaon,3,2,1,0,0,0,0,0,,
581,TG,Telangana,TG_Jayashankar Bhupalapally,Jayashankar Bhupalapally,3,3,0,0,0,0,0,0,,
582,TG,Telangana,TG_Jogulamba Gadwal,Jogulamba Gadwal,45,19,25,1,0,0,0,0,,
583,TG,Telangana,TG_Kamareddy,Kamareddy,12,4,8,0,0,0,0,0,,
584,TG,Telangana,TG_Karimnagar,Karimnagar,19,3,16,0,0,0,0,0,,
585,TG,Telangana,TG_Khammam,Khammam,8,5,3,0,0,0,0,0,,
586,TG,Telangana,TG_Komaram Bheem,Komaram Bheem,7,5,2,0,0,0,0,0,,
587,TG,Telangana,TG_Mahabubabad,Mahabubabad,1,0,1,0,0,0,0,0,,
588,TG,Telangana,TG_Mahabubnagar,Mahabubnagar,11,3,8,0,0,0,0,0,,
589,TG,Telangana,TG_Mancherial,Mancherial,1,0,0,1,0,0,0,0,,
590,TG,Telangana,TG_Medak,Medak,5,1,4,0,0,0,0,0,,
591,TG,Telangana,TG_Medchal Malkajgiri,Medchal Malkajgiri,25,15,9,1,0,0,0,0,,
592,TG,Telangana,TG_Mulugu,Mulugu,2,0,2,0,0,0,0,0,,
593,TG,Telangana,TG_Nagarkurnool,Nagarkurnool,2,0,2,0,0,0,0,0,,
594,TG,Telangana,TG_Nalgonda,Nalgonda,17,5,12,0,0,0,0,0,,
595,TG,Telangana,TG_Narayanpet,Narayanpet,1,0,0,1,0,0,0,0,,
596,TG,Telangana,TG_Nirmal,Nirmal,20,7,13,0,0,0,0,0,,
597,TG,Telangana,TG_Nizamabad,Nizamabad,61,31,30,0,0,0,0,0,,
598,TG,Telangana,TG_Peddapalli,Peddapalli,2,1,1,0,0,0,0,0,,
599,TG,Telangana,TG_Rajanna Sircilla,Rajanna Sircilla,3,1,2,0,0,0,0,0,,
600,TG,Telangana,TG_Ranga Reddy,Ranga Reddy,47,28,17,2,0,0,0,0,,
601,TG,Telangana,TG_Sangareddy,Sangareddy,9,3,6,0,0,0,0,0,,
602,TG,Telangana,TG_Siddipet,Siddipet,1,0,1,0,0,0,0,0,,
603,TG,Telangana,TG_Suryapet,Suryapet,83,59,24,0,0,0,0,0,,
604,TG,Telangana,TG_Vikarabad,Vikarabad,37,21,15,1,0,0,0,0,,
605,TG,Telangana,TG_Wanaparthy,Wanaparthy,0,0,0,0,0,0,0,0,,
606,TG,Telangana,TG_Warangal Rural,Warangal Rural,0,0,0,0,0,0,0,0,,
607,TG,Telangana,TG_Warangal Urban,Warangal Urban,27,4,23,0,0,0,0,0,,
608,TG,Telangana,TG_Yadadri Bhuvanagiri,Yadadri Bhuvanagiri,0,0,0,0,0,0,0,0,,
0,TN,Tamil Nadu,TN_Railway Quarantine,Railway Quarantine,5,5,0,0,0,0,0,0,,
0,TN,Tamil Nadu,TN_Airport Quarantine,Airport Quarantine,62,62,0,0,0,0,0,0,,
0,TN,Tamil Nadu,TN_Other State,Other State,1,0,0,1,0,0,0,0,,
544,TN,Tamil Nadu,TN_Ariyalur,Ariyalur,355,7,348,0,0,0,0,0,,
732,TN,Tamil Nadu,TN_Chengalpattu,Chengalpattu,691,454,233,4,0,0,0,0,,
545,TN,Tamil Nadu,TN_Chennai,Chennai,9370,5527,3773,70,0,0,0,0,,
546,TN,Tamil Nadu,TN_Coimbatore,Coimbatore,145,0,144,1,0,0,0,0,,
547,TN,Tamil Nadu,TN_Cuddalore,Cuddalore,421,15,405,1,0,0,0,0,,
548,TN,Tamil Nadu,TN_Dharmapuri,Dharmapuri,5,0,5,0,0,0,0,0,,
